date,tic,target_date,pred_return,real_return,alpha,l1_ratio
2022-12-01,2636,2023-01-01,-0.009780359319383447,-0.0711514482595916,0.0007896522868499724,
2022-12-01,2642,2023-01-01,-0.012641747706661955,-0.0109780439121757,0.0007896522868499724,
2022-12-01,2701,2023-01-01,-0.008569003200474061,0.0,0.0007896522868499724,
2022-12-01,2706,2023-01-01,-0.008648508733057622,0.0035335689045936,0.0007896522868499724,
2022-12-01,2707,2023-01-01,-0.025153310222629906,-0.0252427184466019,0.0007896522868499724,
2022-12-01,2723,2023-01-01,-0.01283422517482387,-0.0066006600660065,0.0007896522868499724,
2022-12-01,2727,2023-01-01,-0.017075062778454435,0.0684523809523809,0.0007896522868499724,
2022-12-01,2801,2023-01-01,-0.010007388471629476,0.0262390670553938,0.0007896522868499724,
2022-12-01,2809,2023-01-01,-0.00951500108109359,0.0221238938053096,0.0007896522868499724,
2022-12-01,2812,2023-01-01,-0.009815069512659114,0.0234374999999997,0.0007896522868499724,
2022-12-01,2820,2023-01-01,-0.009470504669876449,0.0413793103448276,0.0007896522868499724,
2022-12-01,2832,2023-01-01,-0.009387220916477824,0.0097799511002445,0.0007896522868499724,
2022-12-01,2834,2023-01-01,-0.00989366746454808,0.030888030888031,0.0007896522868499724,
2022-12-01,2836,2023-01-01,-0.009780342405709153,0.0321285140562248,0.0007896522868499724,
2022-12-01,2838,2023-01-01,-0.009830795601543532,0.0093749999999999,0.0007896522868499724,
2022-12-01,2845,2023-01-01,-0.00950282381286279,0.0636363636363634,0.0007896522868499724,
2022-12-01,2850,2023-01-01,-0.010104945582024192,0.029682702149437,0.0007896522868499724,
2022-12-01,2851,2023-01-01,-0.009807992891288178,0.0647058823529413,0.0007896522868499724,
2022-12-01,2852,2023-01-01,-0.009158534284763402,0.0253164556962024,0.0007896522868499724,
2022-12-01,2855,2023-01-01,-0.009364956328234057,0.0511182108626198,0.0007896522868499724,
2022-12-01,2880,2023-01-01,-0.01141832566762352,0.0133630289532293,0.0007896522868499724,
2022-12-01,2881,2023-01-01,-0.010490760408704352,0.0692717584369448,0.0007896522868499724,
2022-12-01,2882,2023-01-01,-0.012113820422536255,0.0637499999999999,0.0007896522868499724,
2022-12-01,2883,2023-01-01,-0.010487852220210774,0.0476190476190476,0.0007896522868499724,
2022-12-01,2884,2023-01-01,-0.011673503742072057,0.0187110187110186,0.0007896522868499724,
2022-12-01,2885,2023-01-01,-0.010051462916185345,0.0368663594470046,0.0007896522868499724,
2022-12-01,2886,2023-01-01,-0.010747586583743371,0.0527182866556834,0.0007896522868499724,
2022-12-01,2887,2023-01-01,-0.009716903173491538,0.0761589403973508,0.0007896522868499724,
2022-12-01,2889,2023-01-01,-0.010166616768415725,0.1150442477876105,0.0007896522868499724,
2022-12-01,2890,2023-01-01,-0.010424177891659616,0.0328358208955223,0.0007896522868499724,
2022-12-01,2891,2023-01-01,-0.010556237361777658,0.0339366515837105,0.0007896522868499724,
2022-12-01,2892,2023-01-01,-0.011176835553084642,-0.0150943396226415,0.0007896522868499724,
2022-12-01,2897,2023-01-01,-0.00915972384583061,0.102502979737783,0.0007896522868499724,
2022-12-01,2901,2023-01-01,-0.011771245300267843,0.0084566596194504,0.0007896522868499724,
2022-12-01,2903,2023-01-01,-0.00990570288420894,0.0093023255813953,0.0007896522868499724,
2022-12-01,2904,2023-01-01,-0.010758548111671264,0.0177215189873418,0.0007896522868499724,
2022-12-01,2906,2023-01-01,-0.010134150805098987,-0.0302197802197802,0.0007896522868499724,
2022-12-01,2910,2023-01-01,-0.013481983593862093,-0.0066115702479337,0.0007896522868499724,
2022-12-01,2912,2023-01-01,-0.026060428466168094,-0.0073529411764706,0.0007896522868499724,
2022-12-01,2915,2023-01-01,-0.01543422074916795,0.0292307692307691,0.0007896522868499724,
2022-12-01,3003,2023-01-01,-0.0118122433335978,0.0142450142450141,0.0007896522868499724,
2022-12-01,3005,2023-01-01,-0.010791179066879856,0.0305775764439411,0.0007896522868499724,
2022-12-01,3008,2023-01-01,-0.011494072214725709,0.0416666666666667,0.0007896522868499724,
2022-12-01,3010,2023-01-01,-0.010435770030543396,0.0178997613365154,0.0007896522868499724,
2022-12-01,3014,2023-01-01,-0.012694270538147158,0.0777626193724418,0.0007896522868499724,
2022-12-01,3015,2023-01-01,-0.008979608035124346,0.0183968462549277,0.0007896522868499724,
2022-12-01,3017,2023-01-01,-0.013119741088310892,-0.0535714285714286,0.0007896522868499724,
2022-12-01,3019,2023-01-01,-0.010661734800077234,0.0528925619834712,0.0007896522868499724,
2022-12-01,3021,2023-01-01,-0.010626339699017323,0.01,0.0007896522868499724,
2022-12-01,3022,2023-01-01,-0.010297921481400142,0.0451977401129943,0.0007896522868499724,
2022-12-01,3023,2023-01-01,-0.020156852800950996,0.0454545454545454,0.0007896522868499724,
2022-12-01,3025,2023-01-01,-0.010919151594116659,-0.0121654501216545,0.0007896522868499724,
2022-12-01,3026,2023-01-01,-0.011097873818033786,0.0032967032967032,0.0007896522868499724,
2022-12-01,3028,2023-01-01,-0.0102970628833182,0.0397236614853195,0.0007896522868499724,
2022-12-01,3029,2023-01-01,-0.011316111192971915,0.0423412204234123,0.0007896522868499724,
2022-12-01,3030,2023-01-01,-0.012479666718676534,-0.0015698587127158,0.0007896522868499724,
2022-12-01,3031,2023-01-01,-0.00969746230722166,0.04,0.0007896522868499724,
2022-12-01,3032,2023-01-01,-0.010659608684130907,0.0117056856187292,0.0007896522868499724,
2022-12-01,3033,2023-01-01,-0.010427266005571622,0.038022813688213,0.0007896522868499724,
2022-12-01,3034,2023-01-01,-0.01439096526712265,0.1251980982567351,0.0007896522868499724,
2022-12-01,3035,2023-01-01,-0.01618824918278383,0.1894736842105262,0.0007896522868499724,
2022-12-01,3036,2023-01-01,-0.009849185356466632,0.0703764320785598,0.0007896522868499724,
2022-12-01,3037,2023-01-01,-0.012081879309135788,0.1374999999999999,0.0007896522868499724,
2022-12-01,3038,2023-01-01,-0.010781870604649657,0.0197044334975369,0.0007896522868499724,
2022-12-01,3040,2023-01-01,-0.010214235185781876,0.0034071550255536,0.0007896522868499724,
2022-12-01,3042,2023-01-01,-0.012348887762108638,0.053204353083434,0.0007896522868499724,
2022-12-01,3044,2023-01-01,-0.010321215544468002,0.053191489361702,0.0007896522868499724,
2022-12-01,3045,2023-01-01,-0.01984208301356527,-0.0010559662090813,0.0007896522868499724,
2022-12-01,3050,2023-01-01,-0.009696300207359477,0.0117302052785923,0.0007896522868499724,
2022-12-01,3059,2023-01-01,-0.009821906570993225,0.0135951661631419,0.0007896522868499724,
2022-12-01,3094,2023-01-01,-0.011719174703962892,0.0693277310924369,0.0007896522868499724,
2022-12-01,3130,2023-01-01,-0.017301837092345743,-0.024390243902439,0.0007896522868499724,
2022-12-01,3164,2023-01-01,-0.010767986590395075,0.010548523206751,0.0007896522868499724,
2022-12-01,3209,2023-01-01,-0.011619732563813568,0.0756302521008402,0.0007896522868499724,
2022-12-01,3231,2023-01-01,-0.009590096871479046,0.0714285714285716,0.0007896522868499724,
2022-12-01,3257,2023-01-01,-0.012800130851714527,-0.0324074074074075,0.0007896522868499724,
2022-12-01,3305,2023-01-01,-0.010132725393474385,0.1702395964691045,0.0007896522868499724,
2022-12-01,3312,2023-01-01,-0.010155294452781431,0.0347826086956521,0.0007896522868499724,
2022-12-01,3338,2023-01-01,-0.011073369981917018,0.0559105431309903,0.0007896522868499724,
2022-12-01,3376,2023-01-01,-0.009852684870854644,0.0098039215686274,0.0007896522868499724,
2022-12-01,3406,2023-01-01,-0.011532289371625934,0.0894187779433681,0.0007896522868499724,
2022-12-01,3413,2023-01-01,-0.011290865464877882,0.0784313725490197,0.0007896522868499724,
2022-12-01,3416,2023-01-01,-0.01342383525673506,0.0144578313253012,0.0007896522868499724,
2022-12-01,3443,2023-01-01,-0.0347688133287813,0.21996879875195,0.0007896522868499724,
2022-12-01,3454,2023-01-01,-0.014969035579349256,0.0837563451776648,0.0007896522868499724,
2022-12-01,3501,2023-01-01,-0.009649238398803888,0.0050505050505051,0.0007896522868499724,
2022-12-01,3515,2023-01-01,-0.0113679677215497,0.066901408450704,0.0007896522868499724,
2022-12-01,3528,2023-01-01,-0.011788975568578044,0.0059523809523809,0.0007896522868499724,
2022-12-01,3532,2023-01-01,-0.012515217969682137,0.1433823529411766,0.0007896522868499724,
2022-12-01,3533,2023-01-01,-0.016985335729220917,-0.0823244552058111,0.0007896522868499724,
2022-12-01,3557,2023-01-01,-0.011260182842817193,0.0424242424242424,0.0007896522868499724,
2022-12-01,3563,2023-01-01,-0.012157172679078893,0.1340996168582375,0.0007896522868499724,
2022-12-01,3583,2023-01-01,-0.011309409987019218,0.0430555555555556,0.0007896522868499724,
2022-12-01,3596,2023-01-01,-0.011258920065082357,0.0553814002089863,0.0007896522868499724,
2022-12-01,3622,2023-01-01,-0.009288309948985414,0.0313075506445672,0.0007896522868499724,
2022-12-01,3653,2023-01-01,-0.021032518235704137,-0.0039840637450199,0.0007896522868499724,
2022-12-01,3661,2023-01-01,-0.015660422589323354,0.069796954314721,0.0007896522868499724,
2022-12-01,3665,2023-01-01,-0.011179266697310864,0.105708245243129,0.0007896522868499724,
2022-12-01,3669,2023-01-01,-0.010973866844537614,0.0,0.0007896522868499724,
2022-12-01,3673,2023-01-01,-0.008398184804608107,0.0390492359932088,0.0007896522868499724,
2022-12-01,3679,2023-01-01,-0.010393342378400476,0.0405257393209201,0.0007896522868499724,
2022-12-01,3702,2023-01-01,-0.009812381451662142,-0.0083160083160083,0.0007896522868499724,
2022-12-01,3705,2023-01-01,-0.010981143369701804,-0.0728260869565217,0.0007896522868499724,
2022-12-01,3711,2023-01-01,-0.010818131415638919,0.0649627263045793,0.0007896522868499724,
2022-12-01,4104,2023-01-01,-0.010383931541576451,0.0502958579881658,0.0007896522868499724,
2022-12-01,4106,2023-01-01,-0.009356852202611612,0.0068027210884353,0.0007896522868499724,
2022-12-01,4133,2023-01-01,-0.010876823463770132,-0.0655339805825243,0.0007896522868499724,
2022-12-01,4137,2023-01-01,-0.014501702909050356,0.1234256926952139,0.0007896522868499724,
2022-12-01,4148,2023-01-01,-0.010974755947878756,0.0875232774674115,0.0007896522868499724,
2022-12-01,4155,2023-01-01,-0.010143910744890695,0.0780399274047187,0.0007896522868499724,
2022-12-01,4164,2023-01-01,-0.010168999681379067,0.1239954075774971,0.0007896522868499724,
2022-12-01,4438,2023-01-01,-0.011165570654510829,0.0291666666666667,0.0007896522868499724,
2022-12-01,4439,2023-01-01,-0.010550169776531932,0.0120240480961923,0.0007896522868499724,
2022-12-01,4532,2023-01-01,-0.009624494904601771,0.0496894409937886,0.0007896522868499724,
2022-12-01,4536,2023-01-01,-0.012291766139457776,-0.0273224043715847,0.0007896522868499724,
2022-12-01,4545,2023-01-01,-0.010457404652604146,0.0133333333333331,0.0007896522868499724,
2022-12-01,4551,2023-01-01,-0.012516407401786592,0.0234899328859061,0.0007896522868499724,
2022-12-01,4552,2023-01-01,-0.009058617549445409,0.0301003344481605,0.0007896522868499724,
2022-12-01,4557,2023-01-01,-0.012504925345390923,-0.0378109452736317,0.0007896522868499724,
2022-12-01,4560,2023-01-01,-0.010945965126551908,-0.0012919896640827,0.0007896522868499724,
2022-12-01,4566,2023-01-01,-0.010286201688531562,0.023529411764706,0.0007896522868499724,
2022-12-01,4572,2023-01-01,-0.012767198671867987,0.0541666666666666,0.0007896522868499724,
2022-12-01,4720,2023-01-01,-0.010120680430985378,0.0436363636363634,0.0007896522868499724,
2022-12-01,4722,2023-01-01,-0.010311568415310222,0.0073855243722305,0.0007896522868499724,
2022-12-01,4755,2023-01-01,-0.013023692555568506,0.117391304347826,0.0007896522868499724,
2022-12-01,4763,2023-01-01,-0.016402138667433487,0.6179775280898876,0.0007896522868499724,
2022-12-01,4766,2023-01-01,-0.010138192084153135,0.0037593984962405,0.0007896522868499724,
2022-12-01,4904,2023-01-01,-0.015770304701394178,0.0121396054628224,0.0007896522868499724,
2022-12-01,4912,2023-01-01,-0.010997120472263767,-0.0088607594936708,0.0007896522868499724,
2022-12-01,4915,2023-01-01,-0.011072367464509623,0.0360360360360361,0.0007896522868499724,
2022-12-01,4919,2023-01-01,-0.013841434145842818,0.126086956521739,0.0007896522868499724,
2022-12-01,4930,2023-01-01,-0.009282259669584387,0.0388170055452865,0.0007896522868499724,
2022-12-01,4935,2023-01-01,-0.009648456110874554,0.0272727272727271,0.0007896522868499724,
2022-12-01,4938,2023-01-01,-0.00974550157542198,0.0157480314960629,0.0007896522868499724,
2022-12-01,4942,2023-01-01,-0.009057899640037113,0.0325318246110326,0.0007896522868499724,
2022-12-01,4952,2023-01-01,-0.01216328548682556,0.0627027027027027,0.0007896522868499724,
2022-12-01,4958,2023-01-01,-0.009897082037819525,0.0476190476190474,0.0007896522868499724,
2022-12-01,4961,2023-01-01,-0.009984907135529264,0.2467532467532467,0.0007896522868499724,
2022-12-01,4977,2023-01-01,-0.012594284250062706,0.1476238624873609,0.0007896522868499724,
2022-12-01,4994,2023-01-01,-0.014327582395553694,0.0097799511002445,0.0007896522868499724,
2022-12-01,4999,2023-01-01,-0.009408461866772149,0.0040871934604902,0.0007896522868499724,
2022-12-01,5007,2023-01-01,-0.012757320476265132,0.0216962524654831,0.0007896522868499724,
2022-12-01,5215,2023-01-01,-0.00954930641723214,0.0347923681257016,0.0007896522868499724,
2022-12-01,5234,2023-01-01,-0.012880612715170764,0.1138461538461539,0.0007896522868499724,
2022-12-01,5243,2023-01-01,-0.010555312057223551,0.057391304347826,0.0007896522868499724,
2022-12-01,5269,2023-01-01,-0.01379199805751844,0.3328358208955224,0.0007896522868499724,
2022-12-01,5283,2023-01-01,-0.011644625419876114,0.0235849056603771,0.0007896522868499724,
2022-12-01,5285,2023-01-01,-0.01212665767563382,0.1212624584717607,0.0007896522868499724,
2022-12-01,5288,2023-01-01,-0.013268550613251972,0.0457317073170731,0.0007896522868499724,
2022-12-01,5388,2023-01-01,-0.011944303136254933,0.0524246395806029,0.0007896522868499724,
2022-12-01,5434,2023-01-01,-0.01317661603590702,0.0304878048780485,0.0007896522868499724,
2022-12-01,5469,2023-01-01,-0.009056247733592206,0.0331753554502372,0.0007896522868499724,
2022-12-01,5471,2023-01-01,-0.012646730865973193,0.0359281437125749,0.0007896522868499724,
2022-12-01,5515,2023-01-01,-0.009091388217239009,0.0,0.0007896522868499724,
2022-12-01,5519,2023-01-01,-0.009968251701795003,0.0,0.0007896522868499724,
2022-12-01,5522,2023-01-01,-0.009951872776338492,0.028169014084507,0.0007896522868499724,
2022-12-01,5533,2023-01-01,-0.008948086649582023,-0.0142450142450143,0.0007896522868499724,
2022-12-01,5534,2023-01-01,-0.010220281667959975,0.005427408412483,0.0007896522868499724,
2022-12-01,5538,2023-01-01,-0.010534650778265568,0.0247058823529413,0.0007896522868499724,
2022-12-01,5607,2023-01-01,-0.012100545521100384,0.05736137667304,0.0007896522868499724,
2022-12-01,5871,2023-01-01,-0.013174380254714272,0.0368663594470046,0.0007896522868499724,
2022-12-01,5876,2023-01-01,-0.010703291393385458,0.0578887627695801,0.0007896522868499724,
2022-12-01,5880,2023-01-01,-0.011580953577043732,0.0173076923076922,0.0007896522868499724,
2022-12-01,6005,2023-01-01,-0.009163611670823737,0.0691244239631334,0.0007896522868499724,
2022-12-01,6024,2023-01-01,-0.010291526895183681,0.0476190476190474,0.0007896522868499724,
2022-12-01,6112,2023-01-01,-0.011041664299365183,0.0336391437308865,0.0007896522868499724,
2022-12-01,6115,2023-01-01,-0.011229282544827966,0.0201421800947867,0.0007896522868499724,
2022-12-01,6128,2023-01-01,-0.00986234929819431,0.0220713073005094,0.0007896522868499724,
2022-12-01,6136,2023-01-01,-0.009280977833881715,0.0110192837465568,0.0007896522868499724,
2022-12-01,6155,2023-01-01,-0.010606109037323631,0.014344262295082,0.0007896522868499724,
2022-12-01,6176,2023-01-01,-0.010875641489813457,-0.0238095238095237,0.0007896522868499724,
2022-12-01,6183,2023-01-01,-0.01584974632893712,0.0389830508474575,0.0007896522868499724,
2022-12-01,6184,2023-01-01,-0.011597319956790269,0.0166493236212279,0.0007896522868499724,
2022-12-01,6189,2023-01-01,-0.01124863842516174,0.0171277997364953,0.0007896522868499724,
2022-12-01,6191,2023-01-01,-0.00931975589096957,0.043557168784029,0.0007896522868499724,
2022-12-01,6192,2023-01-01,-0.010199155927708198,0.0318840579710144,0.0007896522868499724,
2022-12-01,6196,2023-01-01,-0.013399814247045004,0.0593220338983051,0.0007896522868499724,
2022-12-01,6197,2023-01-01,-0.01121040486578142,0.0537499999999999,0.0007896522868499724,
2022-12-01,6201,2023-01-01,-0.01081004884409457,0.0179487179487178,0.0007896522868499724,
2022-12-01,6205,2023-01-01,-0.01223900340428133,0.1791044776119401,0.0007896522868499724,
2022-12-01,6206,2023-01-01,-0.012084859468454353,0.0239162929745888,0.0007896522868499724,
2022-12-01,6213,2023-01-01,-0.010501347031398633,0.1170798898071623,0.0007896522868499724,
2022-12-01,6214,2023-01-01,-0.01076348348490899,0.0690647482014388,0.0007896522868499724,
2022-12-01,6215,2023-01-01,-0.010168890756663494,0.1741293532338308,0.0007896522868499724,
2022-12-01,6216,2023-01-01,-0.01065727986768254,0.0297619047619048,0.0007896522868499724,
2022-12-01,6224,2023-01-01,-0.0117102821568467,0.0987654320987654,0.0007896522868499724,
2022-12-01,6230,2023-01-01,-0.012032610729741872,0.0043103448275862,0.0007896522868499724,
2022-12-01,6239,2023-01-01,-0.010203549158148048,0.0542929292929295,0.0007896522868499724,
2022-12-01,6257,2023-01-01,-0.010709455302750989,0.0484037075180228,0.0007896522868499724,
2022-12-01,6269,2023-01-01,-0.010463294943514148,0.0204081632653061,0.0007896522868499724,
2022-12-01,6271,2023-01-01,-0.01018372404247672,0.1937172774869111,0.0007896522868499724,
2022-12-01,6277,2023-01-01,-0.012242685289989464,0.0051612903225808,0.0007896522868499724,
2022-12-01,6278,2023-01-01,-0.010643869399804407,0.0179775280898875,0.0007896522868499724,
2022-12-01,6281,2023-01-01,-0.014469027565976586,0.0158924205378971,0.0007896522868499724,
2022-12-01,6285,2023-01-01,-0.010998702589397608,0.0408163265306118,0.0007896522868499724,
2022-12-01,6409,2023-01-01,-0.04998897864874762,-0.0226537216828478,0.0007896522868499724,
2022-12-01,6412,2023-01-01,-0.013101534362489392,0.0561643835616436,0.0007896522868499724,
2022-12-01,6415,2023-01-01,-0.01974745894926347,0.3768613974799544,0.0007896522868499724,
2022-12-01,6416,2023-01-01,-0.012025147016390679,0.0631458094144663,0.0007896522868499724,
2022-12-01,6449,2023-01-01,-0.010816411989469298,0.0228091236494598,0.0007896522868499724,
2022-12-01,6464,2023-01-01,-0.011165301288472497,0.0082730093071354,0.0007896522868499724,
2022-12-01,6477,2023-01-01,-0.010568914867351434,0.0319383259911896,0.0007896522868499724,
2022-12-01,6491,2023-01-01,-0.01816119884250416,0.0683962264150943,0.0007896522868499724,
2022-12-01,6504,2023-01-01,-0.010975918606631095,-0.0163934426229509,0.0007896522868499724,
2022-12-01,6525,2023-01-01,-0.012301988456440429,0.0293255131964809,0.0007896522868499724,
2022-12-01,6579,2023-01-01,-0.011196177542137706,0.0493685419058553,0.0007896522868499724,
2022-12-01,6581,2023-01-01,-0.01322116987165419,0.0695652173913043,0.0007896522868499724,
2022-12-01,6591,2023-01-01,-0.009507863771422488,0.062052505966587,0.0007896522868499724,
2022-12-01,6592,2023-01-01,-0.011791199849073912,0.0343137254901959,0.0007896522868499724,
2022-12-01,6605,2023-01-01,-0.009399073730847899,0.0488145048814505,0.0007896522868499724,
2022-12-01,6641,2023-01-01,-0.010654527737092143,0.009433962264151,0.0007896522868499724,
2022-12-01,6655,2023-01-01,-0.019349207551568333,0.0115830115830115,0.0007896522868499724,
2022-12-01,6666,2023-01-01,-0.01200681363550908,0.0544303797468352,0.0007896522868499724,
2022-12-01,6669,2023-01-01,-0.016395069356249688,-0.0589711417816812,0.0007896522868499724,
2022-12-01,6670,2023-01-01,-0.013571564807076072,0.0522565320665084,0.0007896522868499724,
2022-12-01,6671,2023-01-01,-0.010784448560299685,0.0040431266846361,0.0007896522868499724,
2022-12-01,6672,2023-01-01,-0.011437739590558561,0.0650730411686588,0.0007896522868499724,
2022-12-01,6715,2023-01-01,-0.014034560413907831,0.0201612903225805,0.0007896522868499724,
2022-12-01,8016,2023-01-01,-0.011790698562765869,0.1915492957746478,0.0007896522868499724,
2022-12-01,8028,2023-01-01,-0.01286053288785178,0.049733570159858,0.0007896522868499724,
2022-12-01,8039,2023-01-01,-0.010147680110519112,0.0169902912621358,0.0007896522868499724,
2022-12-01,8046,2023-01-01,-0.013805288467942737,0.0704845814977972,0.0007896522868499724,
2022-12-01,8070,2023-01-01,-0.011787472398302702,0.051155115511551,0.0007896522868499724,
2022-12-01,8081,2023-01-01,-0.011879432220201219,0.1333333333333333,0.0007896522868499724,
2022-12-01,8103,2023-01-01,-0.009454946453435734,0.0532258064516129,0.0007896522868499724,
2022-12-01,8112,2023-01-01,-0.010135353938989676,0.0418994413407822,0.0007896522868499724,
2022-12-01,8114,2023-01-01,-0.012200344830367851,0.0787037037037037,0.0007896522868499724,
2022-12-01,8131,2023-01-01,-0.010737826659857114,0.0456919060052218,0.0007896522868499724,
2022-12-01,8150,2023-01-01,-0.009870056845438025,0.0328358208955223,0.0007896522868499724,
2022-12-01,8210,2023-01-01,-0.011742683318734312,0.1878453038674032,0.0007896522868499724,
2022-12-01,8213,2023-01-01,-0.009230436212562363,0.0207182320441987,0.0007896522868499724,
2022-12-01,8215,2023-01-01,-0.011596128378418597,0.0627943485086341,0.0007896522868499724,
2022-12-01,8249,2023-01-01,-0.009991551576450168,0.0416666666666667,0.0007896522868499724,
2022-12-01,8261,2023-01-01,-0.011920677349151912,0.0961538461538462,0.0007896522868499724,
2022-12-01,8271,2023-01-01,-0.010795528075701314,0.0483091787439615,0.0007896522868499724,
2022-12-01,8341,2023-01-01,-0.021064653247584407,-0.0260115606936415,0.0007896522868499724,
2022-12-01,8422,2023-01-01,-0.015338859008390432,0.0055555555555555,0.0007896522868499724,
2022-12-01,8454,2023-01-01,-0.04336005509569807,0.2352024922118378,0.0007896522868499724,
2022-12-01,8464,2023-01-01,-0.017161339358890977,0.0577249575551783,0.0007896522868499724,
2022-12-01,8478,2023-01-01,-0.019328437129224642,0.2830188679245282,0.0007896522868499724,
2022-12-01,8481,2023-01-01,-0.012542494825493735,0.0269299820466786,0.0007896522868499724,
2022-12-01,8482,2023-01-01,-0.012507214883024058,0.0128388017118403,0.0007896522868499724,
2022-12-01,8499,2023-01-01,-0.01085612361587651,0.0420841683366732,0.0007896522868499724,
2022-12-01,8926,2023-01-01,-0.011460458169903006,0.0631741140215715,0.0007896522868499724,
2022-12-01,8996,2023-01-01,-0.021662562054923028,0.1303191489361701,0.0007896522868499724,
2022-12-01,9802,2023-01-01,-0.012582261397495029,-0.1282894736842105,0.0007896522868499724,
2022-12-01,9904,2023-01-01,-0.010735971557814692,0.0029239766081869,0.0007896522868499724,
2022-12-01,9905,2023-01-01,-0.009964715881529468,0.002053388090349,0.0007896522868499724,
2022-12-01,9907,2023-01-01,-0.01056100058139278,0.0381231671554251,0.0007896522868499724,
2022-12-01,9908,2023-01-01,-0.010603791399786002,-0.0032102728731941,0.0007896522868499724,
2022-12-01,9910,2023-01-01,-0.02456071870224589,-0.0460048426150121,0.0007896522868499724,
2022-12-01,9911,2023-01-01,-0.013321976823286773,0.0161030595813205,0.0007896522868499724,
2022-12-01,9914,2023-01-01,-0.01302566606986186,0.0868263473053891,0.0007896522868499724,
2022-12-01,9917,2023-01-01,-0.01659927916369961,0.0049999999999998,0.0007896522868499724,
2022-12-01,9918,2023-01-01,-0.013420482681080518,0.0095465393794749,0.0007896522868499724,
2022-12-01,9921,2023-01-01,-0.01349205914310357,0.0224438902743142,0.0007896522868499724,
2022-12-01,9924,2023-01-01,-0.010380035769095188,0.0317073170731707,0.0007896522868499724,
2022-12-01,9925,2023-01-01,-0.010981307628491472,0.0204603580562658,0.0007896522868499724,
2022-12-01,9926,2023-01-01,-0.013639985622733481,0.001937984496124,0.0007896522868499724,
2022-12-01,9927,2023-01-01,-0.010107643554687911,0.0132625994694959,0.0007896522868499724,
2022-12-01,9930,2023-01-01,-0.012203844429801809,0.0228260869565217,0.0007896522868499724,
2022-12-01,9931,2023-01-01,-0.011996825084037358,0.0012531328320803,0.0007896522868499724,
2022-12-01,9933,2023-01-01,-0.011908920907563984,0.0322580645161287,0.0007896522868499724,
2022-12-01,9937,2023-01-01,-0.01464391954917423,0.0582524271844659,0.0007896522868499724,
2022-12-01,9938,2023-01-01,-0.010723217799741303,0.0457746478873239,0.0007896522868499724,
2022-12-01,9939,2023-01-01,-0.011283527583413411,0.028735632183908,0.0007896522868499724,
2022-12-01,9940,2023-01-01,-0.011512480874032822,0.0315985130111524,0.0007896522868499724,
2022-12-01,9941,2023-01-01,-0.013030461765008635,0.0707395498392282,0.0007896522868499724,
2022-12-01,9942,2023-01-01,-0.013442078331923455,0.028436018957346,0.0007896522868499724,
2022-12-01,9943,2023-01-01,-0.012620529552272745,0.0112540192926045,0.0007896522868499724,
2022-12-01,9945,2023-01-01,-0.02214826460153272,0.0346820809248553,0.0007896522868499724,
2022-12-01,9946,2023-01-01,-0.009087541414618714,-0.0163934426229507,0.0007896522868499724,
2023-01-01,1101,2023-02-01,-0.01458006994952775,0.08,0.0007896522868499724,
2023-01-01,1102,2023-02-01,-0.013890530142270228,0.0616844602609727,0.0007896522868499724,
2023-01-01,1104,2023-02-01,-0.013557160577890706,0.0360169491525423,0.0007896522868499724,
2023-01-01,1109,2023-02-01,-0.013516834574583067,0.0332326283987916,0.0007896522868499724,
2023-01-01,1203,2023-02-01,-0.015395239197993581,0.0027100271002711,0.0007896522868499724,
2023-01-01,1210,2023-02-01,-0.016137294597958655,0.0928725701943844,0.0007896522868499724,
2023-01-01,1215,2023-02-01,-0.01766066557861298,0.0177215189873418,0.0007896522868499724,
2023-01-01,1216,2023-02-01,-0.018444989325866034,0.0029717682020802,0.0007896522868499724,
2023-01-01,1219,2023-02-01,-0.014930928036538949,0.0636132315521629,0.0007896522868499724,
2023-01-01,1220,2023-02-01,-0.014570099821391819,0.0289389067524115,0.0007896522868499724,
2023-01-01,1225,2023-02-01,-0.019598240179157966,0.0156521739130435,0.0007896522868499724,
2023-01-01,1227,2023-02-01,-0.01652656133124186,0.0096501809408926,0.0007896522868499724,
2023-01-01,1229,2023-02-01,-0.01637834279755689,0.048169556840077,0.0007896522868499724,
2023-01-01,1231,2023-02-01,-0.019593098241043317,0.0750000000000001,0.0007896522868499724,
2023-01-01,1232,2023-02-01,-0.021784650026480116,0.0173611111111109,0.0007896522868499724,
2023-01-01,1233,2023-02-01,-0.016264330822494327,0.0495356037151704,0.0007896522868499724,
2023-01-01,1234,2023-02-01,-0.013484152430860666,0.0542986425339366,0.0007896522868499724,
2023-01-01,1235,2023-02-01,-0.010177798160055852,-0.0100574712643676,0.0007896522868499724,
2023-01-01,1256,2023-02-01,-0.01744666019233852,0.128747795414462,0.0007896522868499724,
2023-01-01,1303,2023-02-01,-0.015213847409545497,0.0026525198938991,0.0007896522868499724,
2023-01-01,1307,2023-02-01,-0.013996727759732493,0.0023866348448688,0.0007896522868499724,
2023-01-01,1319,2023-02-01,-0.014201131035796628,-0.0300000000000001,0.0007896522868499724,
2023-01-01,1323,2023-02-01,-0.014652024259474462,0.003003003003003,0.0007896522868499724,
2023-01-01,1339,2023-02-01,-0.013658062405162257,0.0277442702050663,0.0007896522868499724,
2023-01-01,1341,2023-02-01,-0.017492218415340568,0.010294117647059,0.0007896522868499724,
