date,tic,target_date,pred_return,real_return,n_estimators,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,reg_alpha
2022-03-01,3673,2022-04-01,0.05432761,-0.0753701211305518,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,3679,2022-04-01,0.027439063,-0.0180383314543405,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,3702,2022-04-01,0.03349544,-0.0303571428571428,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,3705,2022-04-01,0.015933627,0.0165680473372782,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,3711,2022-04-01,0.022116369,-0.0763285024154589,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4104,2022-04-01,0.030457474,0.0483383685800604,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4106,2022-04-01,0.040203437,0.2791127541589648,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4133,2022-04-01,0.028009254,0.5312157721796278,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4137,2022-04-01,0.018984761,-0.0837438423645321,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4148,2022-04-01,0.03087909,0.2387820512820513,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4155,2022-04-01,0.03869423,0.0283842794759825,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4164,2022-04-01,0.051580098,-0.0318133616118769,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4438,2022-04-01,0.029490175,-0.051948051948052,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4439,2022-04-01,0.03274326,0.0444444444444442,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4532,2022-04-01,0.03841465,-0.0416666666666667,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4536,2022-04-01,0.019087723,-0.0601503759398496,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4545,2022-04-01,0.044991836,-0.0864779874213836,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4551,2022-04-01,0.018249994,-0.1638795986622072,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4552,2022-04-01,0.03815086,-0.0713153724247227,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4557,2022-04-01,0.01523992,0.0492021276595744,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4560,2022-04-01,0.02469732,0.0167064439140811,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4566,2022-04-01,0.029013678,-0.0446224256292906,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4572,2022-04-01,0.02992254,0.030456852791878,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4720,2022-04-01,0.06378041,-0.0903225806451613,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4722,2022-04-01,0.028161626,-0.025089605734767,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4755,2022-04-01,-0.009575646,-0.1010362694300519,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4763,2022-04-01,0.020913482,0.0041928721174002,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4766,2022-04-01,0.026966838,-0.0613026819923371,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4904,2022-04-01,0.034733787,0.1265306122448979,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4912,2022-04-01,0.018844912,-0.3405756272662907,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4915,2022-04-01,0.033914104,0.0729366602687138,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4919,2022-04-01,0.059366412,-0.2356020942408377,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4930,2022-04-01,0.06603797,-0.1001615508885297,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4935,2022-04-01,0.029988743,-0.1244444444444443,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4938,2022-04-01,0.043647945,-0.0290055248618785,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4942,2022-04-01,0.035314932,-0.0553235908141961,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4952,2022-04-01,0.022567136,-0.1327433628318584,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4958,2022-04-01,0.034641083,-0.0139534883720932,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4961,2022-04-01,0.019595284,-0.1459854014598539,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4977,2022-04-01,0.017994264,-0.0247524752475246,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4994,2022-04-01,0.0150317475,0.0022172949002217,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,4999,2022-04-01,0.02732344,-0.0520965692503178,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5007,2022-04-01,0.015817303,0.0072727272727273,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5215,2022-04-01,0.030699497,-0.1577287066246057,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5234,2022-04-01,0.028988712,-0.0917030567685588,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5243,2022-04-01,0.03380126,-0.0316666666666666,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5269,2022-04-01,0.018350916,-0.2673521850899742,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5283,2022-04-01,0.018270936,-0.0170940170940171,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5285,2022-04-01,0.03281131,-0.1682692307692307,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5288,2022-04-01,0.015527687,-0.0098039215686274,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5388,2022-04-01,0.046302307,0.0865551403739299,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5434,2022-04-01,0.030161703,-0.014705882352941,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5469,2022-04-01,0.036827434,-0.0886524822695036,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5471,2022-04-01,0.021378418,-0.1588888888888888,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5515,2022-04-01,0.03788444,-0.0247349823321553,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5519,2022-04-01,0.024801742,-0.0836653386454183,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5522,2022-04-01,0.016505957,-0.0160818713450294,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5533,2022-04-01,0.03450418,-0.0333333333333332,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5534,2022-04-01,0.024979183,0.0,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5538,2022-04-01,0.031045148,-0.0759717314487632,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5607,2022-04-01,0.021020306,-0.097902097902098,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5871,2022-04-01,0.014386256,-0.0670611439842209,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5876,2022-04-01,0.021818582,-0.0239043824701197,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,5880,2022-04-01,0.025428932,-0.0355329949238578,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6005,2022-04-01,0.02044657,-0.0455927051671732,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6024,2022-04-01,0.02577627,-0.0187416331994645,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6112,2022-04-01,0.033335406,-0.0329113924050631,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6115,2022-04-01,0.02073858,-0.0149597238204833,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6128,2022-04-01,0.029872961,0.0584192439862543,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6136,2022-04-01,0.032140806,-0.0261780104712041,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6155,2022-04-01,0.039591465,-0.0745967741935483,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6176,2022-04-01,0.038721047,-0.0096618357487923,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6183,2022-04-01,0.017764483,0.0094161958568739,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6184,2022-04-01,0.020032851,0.0052910052910053,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6189,2022-04-01,0.03486196,-0.0502183406113536,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6191,2022-04-01,0.030017702,-0.0395894428152493,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6192,2022-04-01,0.024193149,0.0185162770773006,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6196,2022-04-01,0.028145304,-0.1709677419354839,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6197,2022-04-01,0.02302988,-0.0929152148664343,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6201,2022-04-01,0.023856109,-0.0191657271702367,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6205,2022-04-01,0.05326148,0.033653846153846,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6206,2022-04-01,0.018703904,-0.0054347826086954,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6213,2022-04-01,0.01936473,-0.1249999999999998,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6214,2022-04-01,0.031474926,-0.0024721878862793,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6215,2022-04-01,0.031404752,-0.1236162361623617,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6216,2022-04-01,0.026636232,0.1241007194244605,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6224,2022-04-01,0.027060017,-0.1387636555818575,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6230,2022-04-01,0.024287703,-0.048,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6239,2022-04-01,0.025654705,-0.0168421052631577,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6257,2022-04-01,0.01928818,-0.0520134228187919,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6269,2022-04-01,0.029458761,-0.0876847290640393,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6271,2022-04-01,0.02137157,-0.193103448275862,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6277,2022-04-01,0.015053146,-0.0158536585365852,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6278,2022-04-01,0.028755158,-0.1059322033898304,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6281,2022-04-01,0.033077095,0.0117370892018779,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6285,2022-04-01,0.048395764,0.0712290502793298,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6409,2022-04-01,-0.037268426,-0.1061643835616438,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6412,2022-04-01,0.021940472,-0.0965166499866242,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6415,2022-04-01,-0.0013070068,-0.2084548104956268,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6416,2022-04-01,0.03187796,-0.1164309031556039,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6449,2022-04-01,0.019867577,-0.032258064516129,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6464,2022-04-01,0.019622052,0.0,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6477,2022-04-01,0.06869475,-0.0032520325203251,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6491,2022-04-01,0.021488072,-0.1907114624505927,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6504,2022-04-01,0.021957763,-0.0513078470824951,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6525,2022-04-01,0.019785695,-0.1266519823788546,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6579,2022-04-01,0.027161459,0.1397153945666236,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6581,2022-04-01,0.016557762,0.2203791469194311,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6591,2022-04-01,0.03124329,0.0855263157894736,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6592,2022-04-01,0.026371328,-0.0590717299578058,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6605,2022-04-01,0.03947916,-0.0367892976588628,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6641,2022-04-01,0.021838661,-0.01875,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6655,2022-04-01,0.014476723,0.2602952948650672,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6666,2022-04-01,0.024905555,-0.0995024875621891,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6669,2022-04-01,0.020779595,0.0,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6670,2022-04-01,0.01658373,0.0788177339901479,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6671,2022-04-01,0.01403867,-0.0277777777777776,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6672,2022-04-01,0.02559609,-0.1651785714285714,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,6715,2022-04-01,0.027001984,-0.0048780487804878,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8016,2022-04-01,0.016505234,-0.1135972461273665,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8028,2022-04-01,0.050828233,-0.0577249575551781,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8039,2022-04-01,0.026053082,-0.0288248337028825,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8046,2022-04-01,0.015809368,-0.2290076335877863,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8070,2022-04-01,0.021186152,-0.0510752688172043,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8081,2022-04-01,0.021348406,-0.1554621848739497,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8103,2022-04-01,0.0345896,-0.1325301204819278,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8112,2022-04-01,0.02736835,-0.1105769230769231,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8114,2022-04-01,0.028181313,0.1782178217821781,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8131,2022-04-01,0.021748811,-0.0512195121951218,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8150,2022-04-01,0.022026151,-0.0914396887159532,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8210,2022-04-01,0.021455752,-0.0560224089635854,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8213,2022-04-01,0.03940298,-0.0344488188976377,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8215,2022-04-01,0.021246187,-0.1287671232876712,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8249,2022-04-01,0.029484943,-0.0707964601769911,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8261,2022-04-01,0.021748655,-0.19009009009009,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8271,2022-04-01,0.03480842,-0.0691964285714283,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8341,2022-04-01,0.018199585,0.0948905109489051,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8422,2022-04-01,0.023589721,0.0075376884422111,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8454,2022-04-01,-0.029662075,-0.159404888416578,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8464,2022-04-01,0.01641563,-0.0683506686478454,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8478,2022-04-01,0.02271413,0.0696864111498256,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8481,2022-04-01,0.016434992,0.0289634146341464,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8482,2022-04-01,0.009918845,-0.0370370370370369,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8499,2022-04-01,0.017083656,-0.0836653386454182,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8926,2022-04-01,0.033646476,-0.0077922077922077,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,8996,2022-04-01,0.032526832,-0.2120765832106039,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9802,2022-04-01,0.029456165,0.2510121457489878,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9904,2022-04-01,0.035469707,-0.0190174326465928,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9905,2022-04-01,0.028379038,-0.0295748613678373,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9907,2022-04-01,0.03553374,-0.1218836565096953,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9908,2022-04-01,0.025818294,-0.0089552238805969,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9910,2022-04-01,0.02464874,0.0,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9911,2022-04-01,0.012624685,-0.0633484162895927,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9914,2022-04-01,0.017693883,-0.0415019762845849,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9917,2022-04-01,0.023542408,0.0045871559633026,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9918,2022-04-01,0.019824496,0.0023391812865496,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9921,2022-04-01,0.019346528,-0.0460652591170825,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9924,2022-04-01,0.030561663,-0.0480549199084667,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9925,2022-04-01,0.02299065,0.0025062656641605,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9926,2022-04-01,0.014912519,-0.0039447731755423,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9927,2022-04-01,0.029240204,-0.0010822510822511,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9930,2022-04-01,0.022152567,-0.008385744234801,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9931,2022-04-01,0.012129919,-0.0049937578027464,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9933,2022-04-01,0.056548875,0.005393743257821,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9937,2022-04-01,0.024772363,-0.0071065989847716,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9938,2022-04-01,0.021775465,-0.0667593880389431,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9939,2022-04-01,0.031094855,-0.0431472081218272,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9940,2022-04-01,0.01680479,-0.0446549391069014,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9941,2022-04-01,0.014681538,0.0198237885462553,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9942,2022-04-01,0.016353201,-0.015712682379349,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9943,2022-04-01,0.04991282,-0.0414507772020725,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9945,2022-04-01,0.02894759,-0.0126103404791928,400,0.03,3,0.8,0.6,3.0,0.1
2022-03-01,9946,2022-04-01,0.032062784,-0.0485074626865672,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1101,2022-05-01,-0.007594797,-0.0718954248366012,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1102,2022-05-01,-0.016392244,-0.0769230769230768,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1104,2022-05-01,0.0044742813,0.0812807881773398,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1109,2022-05-01,-0.0052647847,-0.0221130221130223,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1203,2022-05-01,-0.0020176768,0.0090497737556562,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1210,2022-05-01,-0.005269028,-0.0643939393939393,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1215,2022-05-01,-0.025075186,0.0073891625615762,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1216,2022-05-01,-0.02238636,-0.0146198830409356,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1219,2022-05-01,0.045846697,-0.1355932203389831,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1220,2022-05-01,0.07073106,-0.1543778801843316,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1225,2022-05-01,-0.011041312,-0.1367521367521367,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1227,2022-05-01,-0.018264834,-0.056547619047619,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1229,2022-05-01,-0.011185482,0.0266903914590745,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1231,2022-05-01,-0.008266095,-0.0652654867256637,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1232,2022-05-01,-0.012285153,-0.0064516129032258,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1233,2022-05-01,0.021700338,-0.0074404761904761,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1234,2022-05-01,0.01853499,-0.0224089635854342,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1235,2022-05-01,0.00059895485,0.0490566037735851,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1256,2022-05-01,-0.008514576,0.0287769784172662,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1303,2022-05-01,-0.011685704,-0.0161476355247981,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1307,2022-05-01,0.0033575818,-0.0049504950495048,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1319,2022-05-01,0.0092581995,0.2048192771084336,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1323,2022-05-01,-0.008039291,-0.0056980056980058,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1339,2022-05-01,0.00667402,0.1139240506329115,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1341,2022-05-01,-0.016699782,0.0244897959183671,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1402,2022-05-01,-0.0049297702,0.0149750415973377,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1409,2022-05-01,-0.012936205,-0.020253164556962,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1410,2022-05-01,0.009811929,-0.0123456790123458,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1419,2022-05-01,0.0048629027,0.0011933174224343,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1434,2022-05-01,0.0049547595,-0.0018416206261508,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1436,2022-05-01,0.0045892755,0.0198170731707318,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1437,2022-05-01,-0.0009678416,-0.0425925925925924,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1463,2022-05-01,0.008372217,-0.0286738351254478,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1470,2022-05-01,0.015028079,-0.0248565965583174,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1476,2022-05-01,-0.0151568,0.0184615384615385,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1477,2022-05-01,-0.015363792,-0.1038251366120217,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1503,2022-05-01,-0.00028399302,0.1450094161958568,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1504,2022-05-01,-0.008418718,-0.0080128205128204,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1513,2022-05-01,0.0027726025,-0.0533088235294116,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1514,2022-05-01,-0.002103752,0.068014705882353,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1516,2022-05-01,0.02966335,-0.0625000000000001,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1519,2022-05-01,-0.008658175,-0.0561357702349868,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1521,2022-05-01,0.0034490463,0.1823204419889499,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1522,2022-05-01,0.0056320312,0.4051282051282052,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1525,2022-05-01,0.012634924,0.0209059233449477,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1527,2022-05-01,0.00557892,0.0583333333333335,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1529,2022-05-01,0.0075136907,0.0048192771084336,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1532,2022-05-01,-0.0076352744,-0.0227272727272727,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1535,2022-05-01,-0.00337221,0.0387409200968524,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1537,2022-05-01,-0.02154931,-0.0109090909090909,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1558,2022-05-01,-0.005309566,0.0,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1560,2022-05-01,-0.0051140403,0.2084942084942083,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1582,2022-05-01,-0.000821804,-0.0455192034139403,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1590,2022-05-01,-0.011570544,0.169950738916256,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1603,2022-05-01,-0.0030406516,0.0927272727272727,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1604,2022-05-01,-0.008506329,-0.0080645161290322,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1605,2022-05-01,0.03133143,0.0513392857142858,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1608,2022-05-01,0.004595771,-0.1198156682027649,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1612,2022-05-01,0.0037343532,-0.1934426229508196,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1614,2022-05-01,0.009118989,-0.0053908355795149,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1615,2022-05-01,-0.009229282,-0.0073313782991202,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1702,2022-05-01,0.005409556,-0.005235602094241,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1707,2022-05-01,7.173631e-05,-0.0104529616724737,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1709,2022-05-01,-0.0053138807,-0.0152963671128105,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1711,2022-05-01,0.0067335926,0.0504385964912279,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1712,2022-05-01,0.027399369,0.0573248407643314,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1713,2022-05-01,0.0024463371,-0.006382978723404,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1714,2022-05-01,-0.0027076718,-0.0216748768472907,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1717,2022-05-01,0.0010174001,-0.0710526315789474,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1720,2022-05-01,-0.0041891066,-0.0248868778280544,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1722,2022-05-01,-0.00026948412,-0.068090787716956,400,0.03,3,0.8,0.6,3.0,0.1
2022-04-01,1723,2022-05-01,-0.01381444,0.1179039301310043,400,0.03,3,0.8,0.6,3.0,0.1
